Scenario,rate,year,variable,sector,subsector,labor,qualifier,value,solvestat
"S5",0.900000000,"2012","ENOX","Roil","","","ENOX",1.000865391,5.000000000
"S5",0.900000000,"2012","ENOX","Gas","","","ENOX",0.000000000,5.000000000
"S5",0.900000000,"2012","ENOX","Agri","","","ENOX",0.769730219,5.000000000
"S5",0.900000000,"2012","ENOX","mine","","","ENOX",0.000000000,5.000000000
"S5",0.900000000,"2012","ENOX","Food","","","ENOX",0.218130361,5.000000000
"S5",0.900000000,"2012","ENOX","Paper","","","ENOX",0.245217726,5.000000000
"S5",0.900000000,"2012","ENOX","Chem","","","ENOX",0.631581134,5.000000000
"S5",0.900000000,"2012","ENOX","CM","","","ENOX",3.202019454,5.000000000
"S5",0.900000000,"2012","ENOX","IST","","","ENOX",1.161610801,5.000000000
"S5",0.900000000,"2012","ENOX","NFM","","","ENOX",0.272053932,5.000000000
"S5",0.900000000,"2012","ENOX","EII","","","ENOX",0.153824437,5.000000000
"S5",0.900000000,"2012","ENOX","OM","","","ENOX",0.199267539,5.000000000
"S5",0.900000000,"2012","ENOX","Air","","","ENOX",0.115533306,5.000000000
"S5",0.900000000,"2012","ENOX","Tran","","","ENOX",3.986282934,5.000000000
"S5",0.900000000,"2012","ENOX","Serv","","","ENOX",0.000000000,5.000000000
"S5",0.900000000,"2012","ENOX","fd","","","ENOX",1.210234723,5.000000000
"S5",0.900000000,"2012","ENOX","","total","","ENOX",21.840766250,5.000000000
"S5",0.900000000,"2012","elec_CO2","Coal","","","elec_CO2",24.979894586,5.000000000
"S5",0.900000000,"2012","elec_CO2","Gas","","","elec_CO2",0.054263034,5.000000000
"S5",0.900000000,"2012","elec_CO2","T_D","","","elec_CO2",0.000000000,5.000000000
"S5",0.900000000,"2012","elec_CO2","Oil","","","elec_CO2",0.608184566,5.000000000
"S5",0.900000000,"2012","elec_CO2","Nuclear","","","elec_CO2",0.000000000,5.000000000
"S5",0.900000000,"2012","elec_CO2","Hydro","","","elec_CO2",0.000000000,5.000000000
"S5",0.900000000,"2012","elec_CO2","Wind","","","elec_CO2",0.000000000,5.000000000
"S5",0.900000000,"2012","elec_CO2","Solar","","","elec_CO2",0.000000000,5.000000000
"S5",0.900000000,"2012","elec_CO2","Biomass","","","elec_CO2",0.000000000,5.000000000
"S5",0.900000000,"2012","unemployment","","","Low_Urban_Male","ur",0.075758704,5.000000000
"S5",0.900000000,"2012","total employment","","","Low_Urban_Male","total employment",1.5193291123E+5,5.000000000
"S5",0.900000000,"2012","unemployment","","","High_Urban_Male","ur",0.076026266,5.000000000
"S5",0.900000000,"2012","total employment","","","High_Urban_Male","total employment",38204.372962016,5.000000000
"S5",0.900000000,"2012","unemployment","","","Low_Rural_Male","ur",0.041836405,5.000000000
"S5",0.900000000,"2012","total employment","","","Low_Rural_Male","total employment",1.9306877657E+5,5.000000000
"S5",0.900000000,"2012","unemployment","","","High_Rural_Male","ur",0.083833007,5.000000000
"S5",0.900000000,"2012","total employment","","","High_Rural_Male","total employment",3573.381632160,5.000000000
"S5",0.900000000,"2012","unemployment","","","Low_Urban_Female","ur",0.086855136,5.000000000
"S5",0.900000000,"2012","total employment","","","Low_Urban_Female","total employment",1.1288187679E+5,5.000000000
"S5",0.900000000,"2012","unemployment","","","High_Urban_Female","ur",0.083576735,5.000000000
"S5",0.900000000,"2012","total employment","","","High_Urban_Female","total employment",29702.080682582,5.000000000
"S5",0.900000000,"2012","unemployment","","","Low_Rural_Female","ur",0.041256205,5.000000000
"S5",0.900000000,"2012","total employment","","","Low_Rural_Female","total employment",1.6652919778E+5,5.000000000
"S5",0.900000000,"2012","unemployment","","","High_Rural_Female","ur",0.107630954,5.000000000
"S5",0.900000000,"2012","total employment","","","High_Rural_Female","total employment",2244.275682368,5.000000000
"S5",0.900000000,"2012","GDP","","","","GDP",52426.219402029,5.000000000
"S5",0.900000000,"2012","clim_a","","","","clim_a",0.000000000,5.000000000
"S5",0.900000000,"2012","clim0","","","","clim0",0.000000000,5.000000000
"S5",0.900000000,"2012","clim_s","","Elec","","clim_s",0.000000000,5.000000000
"S5",0.900000000,"2012","clim_s","","Roil","","clim_s",0.000000000,5.000000000
"S5",0.900000000,"2012","clim_s","","Paper","","clim_s",0.000000000,5.000000000
"S5",0.900000000,"2012","clim_s","","Chem","","clim_s",0.000000000,5.000000000
"S5",0.900000000,"2012","clim_s","","CM","","clim_s",0.296651963,5.000000000
"S5",0.900000000,"2012","clim_s","","IST","","clim_s",0.000000000,5.000000000
"S5",0.900000000,"2012","clim_s","","NFM","","clim_s",0.000000000,5.000000000
"S5",0.900000000,"2012","clim_s","","Air","","clim_s",0.000000000,5.000000000
"S6",0.100000000,"2012","output","Elec","","","output",4852.330818460,1.000000000
"S6",0.100000000,"2012","employment","Elec","","Low_Urban_Male","employment",0.000000000,1.000000000
"S6",0.100000000,"2012","wage","Elec","","Low_Urban_Male","wage",0.088401669,1.000000000
"S6",0.100000000,"2012","employment","Elec","","High_Urban_Male","employment",0.000000000,1.000000000
"S6",0.100000000,"2012","wage","Elec","","High_Urban_Male","wage",0.124324246,1.000000000
"S6",0.100000000,"2012","employment","Elec","","Low_Rural_Male","employment",0.000000000,1.000000000
"S6",0.100000000,"2012","wage","Elec","","Low_Rural_Male","wage",0.066624044,1.000000000
"S6",0.100000000,"2012","employment","Elec","","High_Rural_Male","employment",0.000000000,1.000000000
"S6",0.100000000,"2012","wage","Elec","","High_Rural_Male","wage",0.087691998,1.000000000
"S6",0.100000000,"2012","employment","Elec","","Low_Urban_Female","employment",0.000000000,1.000000000
"S6",0.100000000,"2012","wage","Elec","","Low_Urban_Female","wage",0.067480678,1.000000000
"S6",0.100000000,"2012","employment","Elec","","High_Urban_Female","employment",0.000000000,1.000000000
"S6",0.100000000,"2012","wage","Elec","","High_Urban_Female","wage",0.095585884,1.000000000
"S6",0.100000000,"2012","employment","Elec","","Low_Rural_Female","employment",0.000000000,1.000000000
"S6",0.100000000,"2012","wage","Elec","","Low_Rural_Female","wage",0.049479088,1.000000000
"S6",0.100000000,"2012","employment","Elec","","High_Rural_Female","employment",0.000000000,1.000000000
"S6",0.100000000,"2012","wage","Elec","","High_Rural_Female","wage",0.072343579,1.000000000
"S6",0.100000000,"2012","output","Coal","","","output",2725.573184630,1.000000000
"S6",0.100000000,"2012","employment","Coal","","Low_Urban_Male","employment",2349.056250596,1.000000000
"S6",0.100000000,"2012","wage","Coal","","Low_Urban_Male","wage",0.130797955,1.000000000
"S6",0.100000000,"2012","employment","Coal","","High_Urban_Male","employment",346.330182525,1.000000000
"S6",0.100000000,"2012","wage","Coal","","High_Urban_Male","wage",0.192964920,1.000000000
"S6",0.100000000,"2012","employment","Coal","","Low_Rural_Male","employment",1599.260512782,1.000000000
"S6",0.100000000,"2012","wage","Coal","","Low_Rural_Male","wage",0.099584537,1.000000000
"S6",0.100000000,"2012","employment","Coal","","High_Rural_Male","employment",58.810640407,1.000000000
"S6",0.100000000,"2012","wage","Coal","","High_Rural_Male","wage",0.140384544,1.000000000
"S6",0.100000000,"2012","employment","Coal","","Low_Urban_Female","employment",455.944460856,1.000000000
"S6",0.100000000,"2012","wage","Coal","","Low_Urban_Female","wage",0.099646505,1.000000000
"S6",0.100000000,"2012","employment","Coal","","High_Urban_Female","employment",124.109253377,1.000000000
"S6",0.100000000,"2012","wage","Coal","","High_Urban_Female","wage",0.150774450,1.000000000
"S6",0.100000000,"2012","employment","Coal","","Low_Rural_Female","employment",163.626378793,1.000000000
"S6",0.100000000,"2012","wage","Coal","","Low_Rural_Female","wage",0.077580444,1.000000000
"S6",0.100000000,"2012","employment","Coal","","High_Rural_Female","employment",11.875955128,1.000000000
"S6",0.100000000,"2012","wage","Coal","","High_Rural_Female","wage",0.118254847,1.000000000
"S6",0.100000000,"2012","output","Oilgas","","","output",1221.486622572,1.000000000
"S6",0.100000000,"2012","employment","Oilgas","","Low_Urban_Male","employment",436.105400045,1.000000000
"S6",0.100000000,"2012","wage","Oilgas","","Low_Urban_Male","wage",0.128671963,1.000000000
"S6",0.100000000,"2012","employment","Oilgas","","High_Urban_Male","employment",263.005200803,1.000000000
"S6",0.100000000,"2012","wage","Oilgas","","High_Urban_Male","wage",0.182252049,1.000000000
"S6",0.100000000,"2012","employment","Oilgas","","Low_Rural_Male","employment",52.303816127,1.000000000
"S6",0.100000000,"2012","wage","Oilgas","","Low_Rural_Male","wage",0.094936071,1.000000000
"S6",0.100000000,"2012","employment","Oilgas","","High_Rural_Male","employment",9.774186247,1.000000000
"S6",0.100000000,"2012","wage","Oilgas","","High_Rural_Male","wage",0.125775247,1.000000000
"S6",0.100000000,"2012","employment","Oilgas","","Low_Urban_Female","employment",194.051008654,1.000000000
"S6",0.100000000,"2012","wage","Oilgas","","Low_Urban_Female","wage",0.100007862,1.000000000
"S6",0.100000000,"2012","employment","Oilgas","","High_Urban_Female","employment",137.343012111,1.000000000
"S6",0.100000000,"2012","wage","Oilgas","","High_Urban_Female","wage",0.140049819,1.000000000
"S6",0.100000000,"2012","employment","Oilgas","","Low_Rural_Female","employment",16.697170850,1.000000000
"S6",0.100000000,"2012","wage","Oilgas","","Low_Rural_Female","wage",0.070084973,1.000000000
"S6",0.100000000,"2012","employment","Oilgas","","High_Rural_Female","employment",3.585457593,1.000000000
"S6",0.100000000,"2012","wage","Oilgas","","High_Rural_Female","wage",0.102409366,1.000000000
"S6",0.100000000,"2012","output","Roil","","","output",3484.965545796,1.000000000
"S6",0.100000000,"2012","employment","Roil","","Low_Urban_Male","employment",216.007276434,1.000000000
"S6",0.100000000,"2012","wage","Roil","","Low_Urban_Male","wage",0.138891867,1.000000000
"S6",0.100000000,"2012","employment","Roil","","High_Urban_Male","employment",140.079063594,1.000000000
"S6",0.100000000,"2012","wage","Roil","","High_Urban_Male","wage",0.197375811,1.000000000
"S6",0.100000000,"2012","employment","Roil","","Low_Rural_Male","employment",28.138269977,1.000000000
"S6",0.100000000,"2012","wage","Roil","","Low_Rural_Male","wage",0.103684510,1.000000000
"S6",0.100000000,"2012","employment","Roil","","High_Rural_Male","employment",6.347337026,1.000000000
"S6",0.100000000,"2012","wage","Roil","","High_Rural_Male","wage",0.136792292,1.000000000
"S6",0.100000000,"2012","employment","Roil","","Low_Urban_Female","employment",96.268986914,1.000000000
"S6",0.100000000,"2012","wage","Roil","","Low_Urban_Female","wage",0.105699633,1.000000000
"S6",0.100000000,"2012","employment","Roil","","High_Urban_Female","employment",70.600104436,1.000000000
"S6",0.100000000,"2012","wage","Roil","","High_Urban_Female","wage",0.151921622,1.000000000
"S6",0.100000000,"2012","employment","Roil","","Low_Rural_Female","employment",9.201252467,1.000000000
"S6",0.100000000,"2012","wage","Roil","","Low_Rural_Female","wage",0.077464656,1.000000000
"S6",0.100000000,"2012","employment","Roil","","High_Rural_Female","employment",2.309857989,1.000000000
"S6",0.100000000,"2012","wage","Roil","","High_Rural_Female","wage",0.112169565,1.000000000
"S6",0.100000000,"2012","output","Gas","","","output",311.637547499,1.000000000
"S6",0.100000000,"2012","employment","Gas","","Low_Urban_Male","employment",209.714520763,1.000000000
"S6",0.100000000,"2012","wage","Gas","","Low_Urban_Male","wage",0.038553923,1.000000000
"S6",0.100000000,"2012","employment","Gas","","High_Urban_Male","employment",86.716180138,1.000000000
"S6",0.100000000,"2012","wage","Gas","","High_Urban_Male","wage",0.055138479,1.000000000
"S6",0.100000000,"2012","employment","Gas","","Low_Rural_Male","employment",32.624209030,1.000000000
"S6",0.100000000,"2012","wage","Gas","","Low_Rural_Male","wage",0.029098743,1.000000000
"S6",0.100000000,"2012","employment","Gas","","High_Rural_Male","employment",3.112523308,1.000000000
"S6",0.100000000,"2012","wage","Gas","","High_Rural_Male","wage",0.038783245,1.000000000
"S6",0.100000000,"2012","employment","Gas","","Low_Urban_Female","employment",91.992420224,1.000000000
"S6",0.100000000,"2012","wage","Gas","","Low_Urban_Female","wage",0.028994277,1.000000000
"S6",0.100000000,"2012","employment","Gas","","High_Urban_Female","employment",53.915910503,1.000000000
"S6",0.100000000,"2012","wage","Gas","","High_Urban_Female","wage",0.042605829,1.000000000
"S6",0.100000000,"2012","employment","Gas","","Low_Rural_Female","employment",13.853593002,1.000000000
"S6",0.100000000,"2012","wage","Gas","","Low_Rural_Female","wage",0.021769375,1.000000000
"S6",0.100000000,"2012","employment","Gas","","High_Rural_Female","employment",1.002499844,1.000000000
"S6",0.100000000,"2012","wage","Gas","","High_Rural_Female","wage",0.032339187,1.000000000
"S6",0.100000000,"2012","output","Agri","","","output",8943.936055395,1.000000000
"S6",0.100000000,"2012","employment","Agri","","Low_Urban_Male","employment",27403.032637619,1.000000000
"S6",0.100000000,"2012","wage","Agri","","Low_Urban_Male","wage",0.028333527,1.000000000
"S6",0.100000000,"2012","employment","Agri","","High_Urban_Male","employment",517.045609987,1.000000000
"S6",0.100000000,"2012","wage","Agri","","High_Urban_Male","wage",0.103340327,1.000000000
"S6",0.100000000,"2012","employment","Agri","","Low_Rural_Male","employment",1.4217115897E+5,1.000000000
"S6",0.100000000,"2012","wage","Agri","","Low_Rural_Male","wage",0.016403365,1.000000000
"S6",0.100000000,"2012","employment","Agri","","High_Rural_Male","employment",776.824876633,1.000000000
"S6",0.100000000,"2012","wage","Agri","","High_Rural_Male","wage",0.033141425,1.000000000
"S6",0.100000000,"2012","employment","Agri","","Low_Urban_Female","employment",26790.999659933,1.000000000
"S6",0.100000000,"2012","wage","Agri","","Low_Urban_Female","wage",0.015672479,1.000000000
"S6",0.100000000,"2012","employment","Agri","","High_Urban_Female","employment",302.517252160,1.000000000
"S6",0.100000000,"2012","wage","Agri","","High_Urban_Female","wage",0.069151964,1.000000000
"S6",0.100000000,"2012","employment","Agri","","Low_Rural_Female","employment",1.3773185723E+5,1.000000000
"S6",0.100000000,"2012","wage","Agri","","Low_Rural_Female","wage",0.012028562,1.000000000
"S6",0.100000000,"2012","employment","Agri","","High_Rural_Female","employment",466.178977281,1.000000000
"S6",0.100000000,"2012","wage","Agri","","High_Rural_Female","wage",0.022558833,1.000000000
"S6",0.100000000,"2012","output","mine","","","output",1875.827122024,1.000000000
"S6",0.100000000,"2012","employment","mine","","Low_Urban_Male","employment",842.782062562,1.000000000
"S6",0.100000000,"2012","wage","mine","","Low_Urban_Male","wage",0.158587673,1.000000000
"S6",0.100000000,"2012","employment","mine","","High_Urban_Male","employment",126.598118038,1.000000000
"S6",0.100000000,"2012","wage","mine","","High_Urban_Male","wage",0.243435032,1.000000000
"S6",0.100000000,"2012","employment","mine","","Low_Rural_Male","employment",903.400876716,1.000000000
"S6",0.100000000,"2012","wage","mine","","Low_Rural_Male","wage",0.118830801,1.000000000
"S6",0.100000000,"2012","employment","mine","","High_Rural_Male","employment",25.469534937,1.000000000
"S6",0.100000000,"2012","wage","mine","","High_Rural_Male","wage",0.155991625,1.000000000
"S6",0.100000000,"2012","employment","mine","","Low_Urban_Female","employment",226.837628960,1.000000000
"S6",0.100000000,"2012","wage","mine","","Low_Urban_Female","wage",0.116354644,1.000000000
"S6",0.100000000,"2012","employment","mine","","High_Urban_Female","employment",52.578541004,1.000000000
"S6",0.100000000,"2012","wage","mine","","High_Urban_Female","wage",0.191385983,1.000000000
"S6",0.100000000,"2012","employment","mine","","Low_Rural_Female","employment",159.473044847,1.000000000
"S6",0.100000000,"2012","wage","mine","","Low_Rural_Female","wage",0.086961231,1.000000000
"S6",0.100000000,"2012","employment","mine","","High_Rural_Female","employment",6.884688977,1.000000000
"S6",0.100000000,"2012","wage","mine","","High_Rural_Female","wage",0.132729128,1.000000000
"S6",0.100000000,"2012","output","Food","","","output",8846.766615212,1.000000000
"S6",0.100000000,"2012","employment","Food","","Low_Urban_Male","employment",3103.032512892,1.000000000
"S6",0.100000000,"2012","wage","Food","","Low_Urban_Male","wage",0.081048028,1.000000000
"S6",0.100000000,"2012","employment","Food","","High_Urban_Male","employment",509.635614037,1.000000000
"S6",0.100000000,"2012","wage","Food","","High_Urban_Male","wage",0.147883793,1.000000000
"S6",0.100000000,"2012","employment","Food","","Low_Rural_Male","employment",1499.944560040,1.000000000
"S6",0.100000000,"2012","wage","Food","","Low_Rural_Male","wage",0.061416286,1.000000000
"S6",0.100000000,"2012","employment","Food","","High_Rural_Male","employment",46.980670937,1.000000000
"S6",0.100000000,"2012","wage","Food","","High_Rural_Male","wage",0.094671490,1.000000000
"S6",0.100000000,"2012","employment","Food","","Low_Urban_Female","employment",2459.203563348,1.000000000
"S6",0.100000000,"2012","wage","Food","","Low_Urban_Female","wage",0.051829245,1.000000000
"S6",0.100000000,"2012","employment","Food","","High_Urban_Female","employment",330.191417732,1.000000000
"S6",0.100000000,"2012","wage","Food","","High_Urban_Female","wage",0.108383802,1.000000000
"S6",0.100000000,"2012","employment","Food","","Low_Rural_Female","employment",1257.966891914,1.000000000
"S6",0.100000000,"2012","wage","Food","","Low_Rural_Female","wage",0.041066774,1.000000000
"S6",0.100000000,"2012","employment","Food","","High_Rural_Female","employment",30.044334763,1.000000000
"S6",0.100000000,"2012","wage","Food","","High_Rural_Female","wage",0.072201895,1.000000000
"S6",0.100000000,"2012","output","Paper","","","output",1237.768221698,1.000000000
"S6",0.100000000,"2012","employment","Paper","","Low_Urban_Male","employment",823.550536394,1.000000000
"S6",0.100000000,"2012","wage","Paper","","Low_Urban_Male","wage",0.058312796,1.000000000
"S6",0.100000000,"2012","employment","Paper","","High_Urban_Male","employment",97.449725785,1.000000000
"S6",0.100000000,"2012","wage","Paper","","High_Urban_Male","wage",0.084731513,1.000000000
"S6",0.100000000,"2012","employment","Paper","","Low_Rural_Male","employment",351.206079796,1.000000000
"S6",0.100000000,"2012","wage","Paper","","Low_Rural_Male","wage",0.045539670,1.000000000
"S6",0.100000000,"2012","employment","Paper","","High_Rural_Male","employment",13.904710706,1.000000000
"S6",0.100000000,"2012","wage","Paper","","High_Rural_Male","wage",0.060822028,1.000000000
"S6",0.100000000,"2012","employment","Paper","","Low_Urban_Female","employment",566.805526001,1.000000000
"S6",0.100000000,"2012","wage","Paper","","Low_Urban_Female","wage",0.040370871,1.000000000
"S6",0.100000000,"2012","employment","Paper","","High_Urban_Female","employment",60.543097646,1.000000000
"S6",0.100000000,"2012","wage","Paper","","High_Urban_Female","wage",0.065402375,1.000000000
"S6",0.100000000,"2012","employment","Paper","","Low_Rural_Female","employment",264.418544187,1.000000000
"S6",0.100000000,"2012","wage","Paper","","Low_Rural_Female","wage",0.033214512,1.000000000
"S6",0.100000000,"2012","employment","Paper","","High_Rural_Female","employment",7.167081482,1.000000000
"S6",0.100000000,"2012","wage","Paper","","High_Rural_Female","wage",0.049945491,1.000000000
"S6",0.100000000,"2012","output","Chem","","","output",2797.920159407,1.000000000
"S6",0.100000000,"2012","employment","Chem","","Low_Urban_Male","employment",720.485410021,1.000000000
"S6",0.100000000,"2012","wage","Chem","","Low_Urban_Male","wage",0.076503884,1.000000000
"S6",0.100000000,"2012","employment","Chem","","High_Urban_Male","employment",220.384651749,1.000000000
"S6",0.100000000,"2012","wage","Chem","","High_Urban_Male","wage",0.112220769,1.000000000
"S6",0.100000000,"2012","employment","Chem","","Low_Rural_Male","employment",218.142406620,1.000000000
"S6",0.100000000,"2012","wage","Chem","","Low_Rural_Male","wage",0.058470560,1.000000000
"S6",0.100000000,"2012","employment","Chem","","High_Rural_Male","employment",17.710949471,1.000000000
"S6",0.100000000,"2012","wage","Chem","","High_Rural_Male","wage",0.080864931,1.000000000
"S6",0.100000000,"2012","employment","Chem","","Low_Urban_Female","employment",326.878102160,1.000000000
"S6",0.100000000,"2012","wage","Chem","","Low_Urban_Female","wage",0.055644042,1.000000000
"S6",0.100000000,"2012","employment","Chem","","High_Urban_Female","employment",111.339884786,1.000000000
"S6",0.100000000,"2012","wage","Chem","","High_Urban_Female","wage",0.086977258,1.000000000
"S6",0.100000000,"2012","employment","Chem","","Low_Rural_Female","employment",86.054602783,1.000000000
"S6",0.100000000,"2012","wage","Chem","","Low_Rural_Female","wage",0.042867950,1.000000000
"S6",0.100000000,"2012","employment","Chem","","High_Rural_Female","employment",7.185530707,1.000000000
"S6",0.100000000,"2012","wage","Chem","","High_Rural_Female","wage",0.066702197,1.000000000
"S6",0.100000000,"2012","output","CM","","","output",1679.075792207,1.000000000
"S6",0.100000000,"2012","employment","CM","","Low_Urban_Male","employment",932.761919478,1.000000000
"S6",0.100000000,"2012","wage","CM","","Low_Urban_Male","wage",0.074664963,1.000000000
"S6",0.100000000,"2012","employment","CM","","High_Urban_Male","employment",125.427181139,1.000000000
"S6",0.100000000,"2012","wage","CM","","High_Urban_Male","wage",0.109261033,1.000000000
"S6",0.100000000,"2012","employment","CM","","Low_Rural_Male","employment",521.608517896,1.000000000
"S6",0.100000000,"2012","wage","CM","","Low_Rural_Male","wage",0.058802519,1.000000000
"S6",0.100000000,"2012","employment","CM","","High_Rural_Male","employment",20.630364520,1.000000000
"S6",0.100000000,"2012","wage","CM","","High_Rural_Male","wage",0.079768216,1.000000000
"S6",0.100000000,"2012","employment","CM","","Low_Urban_Female","employment",437.981043372,1.000000000
"S6",0.100000000,"2012","wage","CM","","Low_Urban_Female","wage",0.051376383,1.000000000
"S6",0.100000000,"2012","employment","CM","","High_Urban_Female","employment",59.895482209,1.000000000
"S6",0.100000000,"2012","wage","CM","","High_Urban_Female","wage",0.083435986,1.000000000
"S6",0.100000000,"2012","employment","CM","","Low_Rural_Female","employment",241.151975914,1.000000000
"S6",0.100000000,"2012","wage","CM","","Low_Rural_Female","wage",0.041585695,1.000000000
"S6",0.100000000,"2012","employment","CM","","High_Rural_Female","employment",8.196800706,1.000000000
"S6",0.100000000,"2012","wage","CM","","High_Rural_Female","wage",0.064485157,1.000000000
"S6",0.100000000,"2012","output","IST","","","output",1598.790779969,1.000000000
"S6",0.100000000,"2012","employment","IST","","Low_Urban_Male","employment",890.540931949,1.000000000
"S6",0.100000000,"2012","wage","IST","","Low_Urban_Male","wage",0.057336762,1.000000000
"S6",0.100000000,"2012","employment","IST","","High_Urban_Male","employment",249.804985389,1.000000000
"S6",0.100000000,"2012","wage","IST","","High_Urban_Male","wage",0.081953509,1.000000000
"S6",0.100000000,"2012","employment","IST","","Low_Rural_Male","employment",364.901472632,1.000000000
"S6",0.100000000,"2012","wage","IST","","Low_Rural_Male","wage",0.043844564,1.000000000
"S6",0.100000000,"2012","employment","IST","","High_Rural_Male","employment",19.137876471,1.000000000
"S6",0.100000000,"2012","wage","IST","","High_Rural_Male","wage",0.058023798,1.000000000
"S6",0.100000000,"2012","employment","IST","","Low_Urban_Female","employment",256.496686371,1.000000000
"S6",0.100000000,"2012","wage","IST","","Low_Urban_Female","wage",0.042224409,1.000000000
"S6",0.100000000,"2012","employment","IST","","High_Urban_Female","employment",87.003231329,1.000000000
"S6",0.100000000,"2012","wage","IST","","High_Urban_Female","wage",0.063186460,1.000000000
"S6",0.100000000,"2012","employment","IST","","Low_Rural_Female","employment",70.639233523,1.000000000
"S6",0.100000000,"2012","wage","IST","","Low_Rural_Female","wage",0.032548587,1.000000000
"S6",0.100000000,"2012","employment","IST","","High_Rural_Female","employment",5.624111145,1.000000000
"S6",0.100000000,"2012","wage","IST","","High_Rural_Female","wage",0.047814142,1.000000000
"S6",0.100000000,"2012","output","NFM","","","output",2334.040858966,1.000000000
"S6",0.100000000,"2012","employment","NFM","","Low_Urban_Male","employment",448.513888873,1.000000000
"S6",0.100000000,"2012","wage","NFM","","Low_Urban_Male","wage",0.128160414,1.000000000
"S6",0.100000000,"2012","employment","NFM","","High_Urban_Male","employment",116.119720908,1.000000000
"S6",0.100000000,"2012","wage","NFM","","High_Urban_Male","wage",0.183704193,1.000000000
"S6",0.100000000,"2012","employment","NFM","","Low_Rural_Male","employment",177.562382662,1.000000000
"S6",0.100000000,"2012","wage","NFM","","Low_Rural_Male","wage",0.097534596,1.000000000
"S6",0.100000000,"2012","employment","NFM","","High_Rural_Male","employment",11.686128970,1.000000000
"S6",0.100000000,"2012","wage","NFM","","High_Rural_Male","wage",0.130995784,1.000000000
"S6",0.100000000,"2012","employment","NFM","","Low_Urban_Female","employment",166.661306401,1.000000000
"S6",0.100000000,"2012","wage","NFM","","Low_Urban_Female","wage",0.093641270,1.000000000
"S6",0.100000000,"2012","employment","NFM","","High_Urban_Female","employment",53.849840207,1.000000000
"S6",0.100000000,"2012","wage","NFM","","High_Urban_Female","wage",0.140024627,1.000000000
"S6",0.100000000,"2012","employment","NFM","","Low_Rural_Female","employment",53.403224568,1.000000000
"S6",0.100000000,"2012","wage","NFM","","Low_Rural_Female","wage",0.071724940,1.000000000
"S6",0.100000000,"2012","employment","NFM","","High_Rural_Female","employment",4.550435538,1.000000000
"S6",0.100000000,"2012","wage","NFM","","High_Rural_Female","wage",0.107938169,1.000000000
"S6",0.100000000,"2012","output","EII","","","output",22413.208942802,1.000000000
"S6",0.100000000,"2012","employment","EII","","Low_Urban_Male","employment",8757.881209523,1.000000000
"S6",0.100000000,"2012","wage","EII","","Low_Urban_Male","wage",0.082537967,1.000000000
"S6",0.100000000,"2012","employment","EII","","High_Urban_Male","employment",1323.807922115,1.000000000
"S6",0.100000000,"2012","wage","EII","","High_Urban_Male","wage",0.148752812,1.000000000
"S6",0.100000000,"2012","employment","EII","","Low_Rural_Male","employment",4456.685473114,1.000000000
"S6",0.100000000,"2012","wage","EII","","Low_Rural_Male","wage",0.061752503,1.000000000
"S6",0.100000000,"2012","employment","EII","","High_Rural_Male","employment",138.951165849,1.000000000
"S6",0.100000000,"2012","wage","EII","","High_Rural_Male","wage",0.098298096,1.000000000
"S6",0.100000000,"2012","employment","EII","","Low_Urban_Female","employment",4788.261405735,1.000000000
"S6",0.100000000,"2012","wage","EII","","Low_Urban_Female","wage",0.053570350,1.000000000
"S6",0.100000000,"2012","employment","EII","","High_Urban_Female","employment",790.557250579,1.000000000
"S6",0.100000000,"2012","wage","EII","","High_Urban_Female","wage",0.107944800,1.000000000
"S6",0.100000000,"2012","employment","EII","","Low_Rural_Female","employment",2402.227307768,1.000000000
"S6",0.100000000,"2012","wage","EII","","Low_Rural_Female","wage",0.041578850,1.000000000
"S6",0.100000000,"2012","employment","EII","","High_Rural_Female","employment",71.813382578,1.000000000
"S6",0.100000000,"2012","wage","EII","","High_Rural_Female","wage",0.076465101,1.000000000
"S6",0.100000000,"2012","output","OM","","","output",50655.213268511,1.000000000
"S6",0.100000000,"2012","employment","OM","","Low_Urban_Male","employment",42824.153635781,1.000000000
"S6",0.100000000,"2012","wage","OM","","Low_Urban_Male","wage",0.056236551,1.000000000
"S6",0.100000000,"2012","employment","OM","","High_Urban_Male","employment",6058.636339482,1.000000000
"S6",0.100000000,"2012","wage","OM","","High_Urban_Male","wage",0.102031880,1.000000000
"S6",0.100000000,"2012","employment","OM","","Low_Rural_Male","employment",26787.996153043,1.000000000
"S6",0.100000000,"2012","wage","OM","","Low_Rural_Male","wage",0.044285340,1.000000000
"S6",0.100000000,"2012","employment","OM","","High_Rural_Male","employment",631.445795049,1.000000000
"S6",0.100000000,"2012","wage","OM","","High_Rural_Male","wage",0.067312112,1.000000000
"S6",0.100000000,"2012","employment","OM","","Low_Urban_Female","employment",25858.938493749,1.000000000
"S6",0.100000000,"2012","wage","OM","","Low_Urban_Female","wage",0.032091328,1.000000000
"S6",0.100000000,"2012","employment","OM","","High_Urban_Female","employment",3239.541288786,1.000000000
"S6",0.100000000,"2012","wage","OM","","High_Urban_Female","wage",0.071954346,1.000000000
"S6",0.100000000,"2012","employment","OM","","Low_Rural_Female","employment",15218.494477174,1.000000000
"S6",0.100000000,"2012","wage","OM","","Low_Rural_Female","wage",0.023350497,1.000000000
"S6",0.100000000,"2012","employment","OM","","High_Rural_Female","employment",318.528560109,1.000000000
